;Make;Model;Year;HP;Cilindros;Transmision;Tipo Traccion;Autopista MPG;Ciudad MPG;Precio
9321;GMC;Sierra 1500;2015;285.0;6.0;Automatico;4x4;22;17;30610
9322;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;35390
9323;GMC;Sierra 1500;2015;355.0;8.0;Automatico;4x4;22;16;46510
9324;GMC;Sierra 1500;2015;355.0;8.0;Automatico;4x4;22;16;53115
9325;GMC;Sierra 1500;2015;285.0;6.0;Automatico;4x4;22;17;40045
9326;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;27060
9327;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;26670
9328;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;38665
9329;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;30695
9330;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;38965
9331;GMC;Sierra 1500;2015;285.0;6.0;Automatico;4x4;22;17;37800
9332;GMC;Sierra 1500;2015;285.0;6.0;Automatico;4x4;22;17;42935
9333;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;33595
9334;GMC;Sierra 1500;2015;285.0;6.0;Automatico;4x4;22;17;34675
9335;GMC;Sierra 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;40900
9336;GMC;Sierra 1500;2015;355.0;8.0;Automatico;4x4;22;16;44150
9337;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;35690
9338;GMC;Sierra 1500;2015;355.0;8.0;Automatico;4x4;22;16;46810
9339;GMC;Sierra 1500;2015;285.0;6.0;Automatico;4x4;22;17;30910
9340;GMC;Sierra 1500;2015;285.0;6.0;Automatico;4x4;22;17;37500
9341;GMC;Sierra 1500;2015;355.0;8.0;Automatico;4x4;22;16;52815
9342;GMC;Sierra 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;49665
9343;GMC;Sierra 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;33720
9344;GMC;Sierra 1500;2016;355.0;8.0;Automatico;4x4;22;16;54240
9345;GMC;Sierra 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;36230
9346;GMC;Sierra 1500;2016;355.0;8.0;Automatico;4x4;22;16;47570
9347;GMC;Sierra 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;34590
9348;GMC;Sierra 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;51390
9349;GMC;Sierra 1500;2016;355.0;8.0;Automatico;4x4;22;16;44910
9350;GMC;Sierra 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;34465
9351;GMC;Sierra 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;27715
9352;GMC;Sierra 1500;2016;285.0;6.0;Automatico;4x4;22;17;43505
9353;GMC;Sierra 1500;2016;355.0;8.0;Automatico;4x4;22;16;47270
9354;GMC;Sierra 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;41660
9355;GMC;Sierra 1500;2016;285.0;6.0;Automatico;4x4;22;17;39380
9356;GMC;Sierra 1500;2016;285.0;6.0;Automatico;4x4;22;17;31955
9357;GMC;Sierra 1500;2016;355.0;8.0;Automatico;4x4;22;16;44900
9358;GMC;Sierra 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;39535
9359;GMC;Sierra 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;28105
9360;GMC;Sierra 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;37070
9361;GMC;Sierra 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;40930
9362;GMC;Sierra 1500;2016;355.0;8.0;Automatico;4x4;22;16;54540
9363;GMC;Sierra 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;44420
9364;GMC;Sierra 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;31390
9365;GMC;Sierra 1500;2016;285.0;6.0;Automatico;4x4;22;17;40915
9366;GMC;Sierra 1500;2016;355.0;8.0;Automatico;4x4;22;16;40775
9367;GMC;Sierra 1500;2016;285.0;6.0;Automatico;4x4;22;17;31655
9368;GMC;Sierra 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;51090
9369;GMC;Sierra 1500;2016;285.0;6.0;Automatico;4x4;22;17;38370
9370;GMC;Sierra 1500;2016;285.0;6.0;Automatico;4x4;22;17;38670
9371;GMC;Sierra 1500;2016;285.0;6.0;Automatico;4x4;22;17;35370
9372;GMC;Sierra 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;37625
9373;GMC;Sierra 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;44120
9374;GMC;Sierra 1500;2017;355.0;8.0;Automatico;Traccion Trasera;23;16;44840
9375;GMC;Sierra 1500;2017;355.0;8.0;Automatico;Traccion Trasera;22;16;52155
9376;GMC;Sierra 1500;2017;355.0;8.0;Automatico;4x4;22;16;45330
9377;GMC;Sierra 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;32230
9378;GMC;Sierra 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;28205
9379;GMC;Sierra 1500;2017;355.0;8.0;Automatico;4x4;22;16;45390
9380;GMC;Sierra 1500;2017;285.0;6.0;Automatico;4x4;22;17;39160
9381;GMC;Sierra 1500;2017;355.0;8.0;Automatico;Traccion Trasera;23;16;41420
9382;GMC;Sierra 1500;2017;285.0;6.0;Automatico;4x4;22;17;41405
9383;GMC;Sierra 1500;2017;355.0;8.0;Automatico;Traccion Trasera;23;16;44540
9384;GMC;Sierra 1500;2017;355.0;8.0;Automatico;Traccion Trasera;23;16;38115
9385;GMC;Sierra 1500;2017;285.0;6.0;Automatico;4x4;22;17;32145
9386;GMC;Sierra 1500;2017;285.0;6.0;Automatico;4x4;22;17;43995
9387;GMC;Sierra 1500;2017;355.0;8.0;Automatico;Traccion Trasera;22;16;52455
9388;GMC;Sierra 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;37560
9389;GMC;Sierra 1500;2017;355.0;8.0;Automatico;4x4;22;16;47690
9390;GMC;Sierra 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;28595
9391;GMC;Sierra 1500;2017;355.0;8.0;Automatico;4x4;20;15;55605
9392;GMC;Sierra 1500;2017;285.0;6.0;Automatico;4x4;22;17;36210
9393;GMC;Sierra 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;34955
9394;GMC;Sierra 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;36720
9395;GMC;Sierra 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;40025
9396;GMC;Sierra 1500;2017;285.0;6.0;Automatico;4x4;22;17;38860
9397;GMC;Sierra 1500;2017;355.0;8.0;Automatico;4x4;22;16;41265
9398;GMC;Sierra 1500;2017;355.0;8.0;Automatico;4x4;20;15;55305
9399;GMC;Sierra 1500;2017;355.0;8.0;Automatico;4x4;22;16;47990
9400;GMC;Sierra 1500;2017;285.0;6.0;Automatico;4x4;22;17;32445
9401;GMC;Sierra 1500;2017;355.0;8.0;Automatico;Traccion Trasera;23;16;42080
9402;GMC;Sierra 1500;2017;285.0;6.0;Automatico;4x4;22;17;39870
9403;GMC;Sierra 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;35080
9404;GMC;Sierra 1500HD;2006;300.0;8.0;Automatico;4x4;16;13;34640
9405;GMC;Sierra 1500HD;2006;300.0;8.0;Automatico;Traccion Trasera;18;13;31405
9406;GMC;Sierra 1500HD;2006;300.0;8.0;Automatico;Traccion Trasera;18;13;33330
9407;GMC;Sierra 1500HD;2006;300.0;8.0;Automatico;4x4;16;13;36525
9408;GMC;Sierra 1500HD;2006;300.0;8.0;Automatico;4x4;16;13;33115
9409;GMC;Sierra 1500HD;2006;300.0;8.0;Automatico;Traccion Trasera;18;13;29745
9410;GMC;Sierra C3;2001;325.0;8.0;Automatico;AWD Tracción integral;13;10;38370
9411;GMC;Sierra Classic 1500;1999;200.0;8.0;Automatico;Traccion Trasera;17;13;4439
9412;GMC;Sierra Classic 1500;1999;200.0;8.0;Automatico;4x4;16;12;4827
9413;GMC;Sierra Classic 1500;1999;200.0;8.0;Automatico;4x4;16;12;4715
9414;GMC;Sierra Classic 1500;1999;200.0;8.0;Automatico;Traccion Trasera;17;13;4287
9416;Oldsmobile;Silhouette;2002;185.0;6.0;Automatico;AWD Tracción integral;22;16;35970
9417;Oldsmobile;Silhouette;2002;185.0;6.0;Automatico;Tracción Delantera;24;17;26995
9418;Oldsmobile;Silhouette;2002;185.0;6.0;Automatico;AWD Tracción integral;22;16;33925
9419;Oldsmobile;Silhouette;2002;185.0;6.0;Automatico;Tracción Delantera;24;17;31355
9420;Oldsmobile;Silhouette;2002;185.0;6.0;Automatico;Tracción Delantera;24;17;33400
9421;Oldsmobile;Silhouette;2003;185.0;6.0;Automatico;Tracción Delantera;24;17;33740
9422;Oldsmobile;Silhouette;2003;185.0;6.0;Automatico;Tracción Delantera;24;17;28040
9423;Oldsmobile;Silhouette;2003;185.0;6.0;Automatico;AWD Tracción integral;22;16;36340
9424;Oldsmobile;Silhouette;2003;185.0;6.0;Automatico;Tracción Delantera;24;17;31690
9425;Oldsmobile;Silhouette;2003;185.0;6.0;Automatico;AWD Tracción integral;22;16;34290
9426;Oldsmobile;Silhouette;2004;185.0;6.0;Automatico;AWD Tracción integral;22;16;36795
9427;Oldsmobile;Silhouette;2004;185.0;6.0;Automatico;AWD Tracción integral;22;16;34740
9428;Oldsmobile;Silhouette;2004;185.0;6.0;Automatico;Tracción Delantera;24;17;32125
9429;Oldsmobile;Silhouette;2004;185.0;6.0;Automatico;Tracción Delantera;24;17;34185
9430;Oldsmobile;Silhouette;2004;185.0;6.0;Automatico;Tracción Delantera;24;17;28465
9433;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;4x4;18;14;26685
9434;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;Traccion Trasera;19;15;23350
9435;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;26930
9436;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;27135
9437;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;4x4;18;14;25845
9438;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;18;13;31375
9439;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Manual;4x4;19;14;24020
9440;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;28515
9441;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;17;13;31810
9442;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;17;13;29580
9443;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;17;13;31465
9444;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Manual;Traccion Trasera;21;15;20515
9445;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Manual;4x4;19;14;19865
9446;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;18;13;29380
9447;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;4x4;18;14;26975
9448;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Automatico;Traccion Trasera;20;14;23940
9449;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;Traccion Trasera;19;15;25960
9450;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;30755
9451;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;Traccion Trasera;19;15;26460
9452;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Manual;Traccion Trasera;21;15;20075
9453;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;32330
9454;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;Traccion Trasera;19;15;24965
9455;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;17;13;27060
9456;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;24515
9457;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Manual;4x4;19;14;23575
9458;Chevrolet;Silverado 1500 Classic;2007;310.0;8.0;Automatico;4x4;18;13;33425
9459;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;18;13;33395
9460;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Manual;Traccion Trasera;21;15;15840
9461;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;18;13;33135
9462;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;4x4;18;14;28410
9463;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;28705
9464;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;Traccion Trasera;19;15;23640
9465;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Manual;Traccion Trasera;21;15;16115
9466;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;17;13;28460
9467;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;30570
9468;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;25915
9469;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;28995
9470;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;30315
9471;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;30465
9472;Chevrolet;Silverado 1500 Classic;2007;345.0;8.0;Automatico;Traccion Trasera;17;13;33280
9473;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Automatico;Traccion Trasera;20;14;21465
9474;Chevrolet;Silverado 1500 Classic;2007;310.0;8.0;Automatico;4x4;18;13;31665
9475;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;4x4;18;14;29980
9476;Chevrolet;Silverado 1500 Classic;2007;195.0;6.0;Manual;4x4;19;14;19620
9477;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;17;13;33575
9478;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;4x4;18;14;27250
9479;Chevrolet;Silverado 1500 Classic;2007;285.0;8.0;Automatico;4x4;18;14;28485
9480;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;4x4;17;13;35160
9481;Chevrolet;Silverado 1500 Classic;2007;295.0;8.0;Automatico;Traccion Trasera;19;14;28555
9482;Chevrolet;Silverado 1500 Hybrid;2011;332.0;8.0;Automatico;4x4;23;20;48205
9483;Chevrolet;Silverado 1500 Hybrid;2011;332.0;8.0;Automatico;Traccion Trasera;23;20;45055
9484;Chevrolet;Silverado 1500 Hybrid;2011;332.0;8.0;Automatico;Traccion Trasera;23;20;38725
9485;Chevrolet;Silverado 1500 Hybrid;2011;332.0;8.0;Automatico;4x4;23;20;41875
9486;Chevrolet;Silverado 1500 Hybrid;2012;332.0;8.0;Automatico;4x4;23;20;42840
9487;Chevrolet;Silverado 1500 Hybrid;2012;332.0;8.0;Automatico;4x4;23;20;49620
9488;Chevrolet;Silverado 1500 Hybrid;2012;332.0;8.0;Automatico;Traccion Trasera;23;20;39640
9489;Chevrolet;Silverado 1500 Hybrid;2012;332.0;8.0;Automatico;Traccion Trasera;23;20;46420
9490;Chevrolet;Silverado 1500 Hybrid;2013;332.0;8.0;Automatico;4x4;23;20;51490
9491;Chevrolet;Silverado 1500 Hybrid;2013;332.0;8.0;Automatico;Traccion Trasera;23;20;47915
9492;Chevrolet;Silverado 1500 Hybrid;2013;332.0;8.0;Automatico;Traccion Trasera;23;20;41135
9493;Chevrolet;Silverado 1500 Hybrid;2013;332.0;8.0;Automatico;4x4;23;20;44710
9494;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;4x4;22;16;46110
9495;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;35920
9496;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;28545
9497;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;4x4;22;16;43450
9498;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;37680
9499;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;35435
9500;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;33340
9501;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;42010
9502;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;42310
9503;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;47875
9504;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;42270
9505;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;4x4;22;16;51150
9506;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;34110
9507;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;35135
9508;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;30345
9509;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;32095
9510;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;30130
9511;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;41970
9512;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;34530
9513;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;4x4;22;16;45420
9514;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;4x4;22;16;42760
9515;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;40620
9516;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;36090
9517;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;26495
9518;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;40320
9519;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;31625
9520;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;30045
9521;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;37730
9522;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;34230
9523;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;4x4;22;16;45810
9524;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;38635
9525;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;4x4;22;16;50850
9526;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;39420
9527;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;37380
9528;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;40100
9529;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;42560
9530;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;42860
9531;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;4x4;22;16;45120
9532;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;47575
9533;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;31940
9534;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;38335
9535;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;35870
9536;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;28155
9537;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;36825
9538;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;26105
9539;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;37125
9540;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;33215
9541;Chevrolet;Silverado 1500;2015;355.0;8.0;Automatico;Traccion Trasera;23;16;39510
9542;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;36390
9543;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;36745
9544;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;34280
9545;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;32395
9546;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;31750
9547;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;Traccion Trasera;24;18;37045
9548;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;39540
9549;Chevrolet;Silverado 1500;2015;285.0;6.0;Automatico;4x4;22;17;39240
9550;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;35825
9551;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;39685
9552;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;31035
9553;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;32870
9554;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;43775
9555;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;35545
9556;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;36935
9557;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;38590
9558;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;41250
9559;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;31120
9560;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;47135
9561;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;48500
9562;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;44475
9563;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;33170
9564;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;46835
9565;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;33060
9566;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;53315
9567;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;38290
9568;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;31335
9569;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;33295
9570;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;38740
9571;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;41185
9572;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;43710
9573;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;27485
9574;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;36980
9575;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;44010
9576;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;33360
9577;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;45640
9578;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;45170
9579;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;35100
9580;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;39275
9581;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;49740
9582;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;50040
9583;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;29510
9584;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;36850
9585;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;48200
9586;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;38890
9587;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;38695
9588;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;40090
9589;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;41890
9590;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;43260
9591;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;41865
9592;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;4x4;22;16;53015
9593;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;36680
9594;Chevrolet;Silverado 1500;2016;355.0;8.0;Automatico;Traccion Trasera;23;16;36940
9595;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;32955
9596;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;29120
9597;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;37345
9598;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;Traccion Trasera;24;18;27095
9599;Chevrolet;Silverado 1500;2016;285.0;6.0;Automatico;4x4;22;17;40495
9600;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;36035
9601;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;37835
9602;Chevrolet;Silverado 1500;2017;355.0;8.0;Automatico;Traccion Trasera;23;16;39230
9603;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;38980
9604;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;Traccion Trasera;24;18;36515
9605;Chevrolet;Silverado 1500;2017;355.0;8.0;Automatico;4x4;22;16;43950
9606;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;4x4;22;17;31525
9607;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;4x4;22;17;33850
9608;Chevrolet;Silverado 1500;2017;355.0;8.0;Automatico;Traccion Trasera;22;16;44350
9609;Chevrolet;Silverado 1500;2017;355.0;8.0;Automatico;4x4;20;15;47175
9610;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;4x4;22;17;44465
9611;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;4x4;22;17;42075
9612;Chevrolet;Silverado 1500;2017;355.0;8.0;Automatico;4x4;20;15;47475
9613;Chevrolet;Silverado 1500;2017;355.0;8.0;Automatico;4x4;20;15;46180
9614;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;4x4;22;17;33550
9615;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;4x4;22;17;39965
9616;Chevrolet;Silverado 1500;2017;285.0;6.0;Automatico;4x4;22;17;35590
